Intercept,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles , BMI ,under-five deaths ,Total expenditure,Diphtheria , HIV/AIDS,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
1.0,-1.2470046309078553,-0.2611780548520823,-0.11002966620629094,0.19567590120865658,-0.220623906724168,0.565689195432009,-0.2654007090629122,0.8022294066063289,-3.483820949429326,-0.31238861476066243,-0.2020880864290952,-0.5982462577756652,-0.6250099682620611,0.4777753730939003,0.028666314500240292
1.0,-1.3348132675874915,-0.2611780548520823,-0.12244287581551423,0.211119759379086,-0.2205247273678618,0.5150518195652339,-0.2654007090629122,1.0849993907790003,0.17822356649572688,-0.31238861476066243,-0.14945770193058247,-0.5764968843669595,-0.6035154337010872,0.45592141470934955,-0.0071177525784086055
1.0,-0.5525181408052787,-0.2611780548520823,-0.09016853083153359,-0.33321520001614396,-0.220623906724168,0.46441444369845886,-0.2654007090629122,0.9892926269051734,0.456353529730541,-0.31238861476066243,-0.20737512719848553,-0.5764968843669595,-0.5820208991401132,0.4395309459209365,-0.0786858867357064
1.0,-1.3348132675874915,-0.2611780548520823,-0.060376827769397554,0.09632012434027436,-0.220623906724168,0.41884080541836144,-0.2654007090629122,0.5629624969217607,0.31728854811313395,-0.31238861476066243,-0.15129152911566265,-0.5547475109582539,-0.5820208991401132,0.4176769875363858,-0.15025402089300482
1.0,-0.5605007441397911,-0.2611780548520823,-0.047963618160174255,-0.34388855215273095,-0.220623906724168,0.36820342955158636,-0.2654007090629122,0.5064085000872265,0.17822356649572688,-0.31238861476066243,-0.15230453290741014,-0.5329981375495482,-0.5605263645791394,0.3848960499595597,-0.18603808797165372
1.0,-0.5684833474743035,-0.269455478166089,1.8884970808786665,0.6738659585923538,-0.220623906724168,1.2644849823935047,-0.27154138212653983,0.8022294066063289,0.50270852360301,-0.31238861476066243,-0.14786174004619218,-0.7287424982278993,-0.7324826410669307,1.0295878223038055,1.0664042597810621
1.0,-0.5684833474743035,-0.269455478166089,1.9505631289247831,0.6823998811296017,-0.220623906724168,1.2341025568734396,-0.27154138212653983,0.81528032895276,0.5490635174754791,-0.31238861476066243,-0.14761613755726735,-0.7287424982278993,-0.7324826410669307,1.0131973535153926,0.9948361256237643
1.0,-1.2310394242388307,-0.269455478166089,1.727125355958763,0.6554514332355644,-0.22042554801155562,1.2037201313533745,-0.27154138212653983,0.8022294066063289,0.5490635174754791,-0.31238861476066243,-0.14744763721385412,-0.7287424982278993,-0.7324826410669307,1.0022703743231172,0.887483924387817
1.0,-1.2310394242388307,-0.269455478166089,1.9009102904878896,0.6905020536245594,-0.21943375444849375,1.1733377058333094,-0.27154138212653983,0.8022294066063289,0.5490635174754791,-0.31238861476066243,-0.20194776648686788,-0.7069931248191935,-0.7324826410669307,0.964025947150154,0.8516998573091681
1.0,-1.215074217569806,-0.269455478166089,1.8785665131912876,-0.27980207310062943,-0.21992965123002467,-1.5965267540792851,-0.27154138212653983,0.9979932418027939,0.5954185113479481,-0.31238861476066243,-0.14531497000612262,-0.7069931248191935,-0.7109881065059568,0.9367084991694656,0.7443476560732208
1.0,-1.1911264075662689,-0.269455478166089,1.9058755743315792,0.8309604276388702,-0.22042554801155562,-1.6269091795993502,-0.27154138212653983,0.9675410896611214,0.5490635174754791,-0.31238861476066243,-0.20174395901108724,-0.6852437514104879,-0.7109881065059568,0.9367084991694656,0.7443476560732208
1.0,-0.41681388411856835,-0.269455478166089,1.8686359455039092,0.981653735215157,-0.2155657595525524,1.077126691686437,-0.27154138212653983,0.7587263321182257,0.5490635174754791,-0.31238861476066243,-0.20173714460677025,-0.6852437514104879,-0.6894935719449828,0.9203180303810525,0.7801317231518703
1.0,-0.4327790907875931,-0.269455478166089,1.9927680415961422,0.751033349054269,-0.220623906724168,1.0416805285796946,-0.27154138212653983,0.6456183384491572,0.5490635174754791,-0.31238861476066243,-0.20796979754854814,-0.6634943780017822,-0.6894935719449828,0.8820736032080888,0.7801317231518703
1.0,-0.919717894192848,-0.269455478166089,-1.1229475703189153,-0.2795647521311254,-0.21963211316110612,1.0973816420331468,-0.27154138212653983,0.6151661863074848,0.6881284990928861,-0.31238861476066243,-0.2063967632953494,-0.8592387386801333,-0.8399553138718003,1.1934925101879361,0.6727795219159229
1.0,-0.9117352908583356,-0.269455478166089,1.1188780851068192,-0.27684584405617724,-0.220623906724168,1.0669992165130822,-0.27154138212653983,0.6543189533467777,0.6881284990928861,-0.31238861476066243,-0.19179325350055457,-0.8592387386801333,-0.8399553138718003,1.1934925101879361,0.6012113877586251
1.0,-0.8957700841893109,-0.269455478166089,1.4937570153053643,0.8306056226814034,-0.2205247273678618,1.0416805285796946,-0.27154138212653983,0.6456183384491572,0.6881284990928861,-0.31238861476066243,-0.20642057112043188,-0.8592387386801333,-0.8399553138718003,1.1934925101879361,0.6012113877586251
1.0,-0.8877874808547985,-0.269455478166089,1.5285140022111894,0.9918437502650485,-0.220623906724168,1.0214255782329844,-0.27154138212653983,0.6891214129372604,0.6881284990928861,-0.31238861476066243,-0.19206385633531736,-0.8592387386801333,-0.8399553138718003,1.177102041399523,0.6012113877586251
1.0,-0.8718222741857737,-0.269455478166089,1.6849204432874036,-0.2363362240361437,-0.21883867831065662,0.9961068902995969,-0.27154138212653983,0.5542618820241402,0.6881284990928861,-0.31238861476066243,-0.2064531524910725,-0.8592387386801333,-0.8399553138718003,1.2098829789763492,0.887483924387817
1.0,-1.2949002509149297,-0.269455478166089,1.5558230633514811,-0.2665163190947455,-0.220623906724168,0.9707882023662093,-0.27154138212653983,0.6282171086539159,0.6881284990928861,-0.31238861476066243,-0.20775060087635164,-0.8592387386801333,-0.8399553138718003,1.1880290205917985,0.7085635889945718
1.0,-0.8478744641822367,-0.269455478166089,1.8562227358946857,-0.26117794549584716,-0.2205247273678618,0.9454695144328218,-0.27154138212653983,0.40635142876458863,0.5954185113479481,-0.31238861476066243,-0.20545518297884938,-0.8592387386801333,-0.8399553138718003,1.16071157261111,0.5654273206799757
1.0,-0.8398918608477243,-0.269455478166089,1.7445038494116758,0.7161854231809711,-0.220623906724168,0.9201508264994342,-0.27154138212653983,0.23668943826098582,0.5954185113479481,-0.31238861476066243,-0.20570860783606307,-0.8592387386801333,-0.8399553138718003,1.1170036558420084,0.49385918652267785
1.0,-0.8319092575132119,-0.269455478166089,1.7221600721150738,0.569665292606032,-0.220623906724168,0.8948321385660467,-0.27154138212653983,0.14098267438715864,0.5954185113479481,-0.31238861476066243,-0.20782608460083796,-0.8592387386801333,-0.8399553138718003,1.0787592286690448,0.45807511944402896
1.0,-0.8239266541786995,-0.269455478166089,1.7072642205840056,0.4910157021229275,-0.2205247273678618,0.8695134506326592,-0.27154138212653983,0.18013544142645155,0.6417735052204171,-0.31238861476066243,-0.20622045478032297,-0.8592387386801333,-0.8399553138718003,1.0623687598806317,0.49385918652267785
1.0,-0.8239266541786995,-0.269455478166089,2.109452211922841,0.5047778004656672,-0.220623906724168,0.8441947626992717,-0.27154138212653983,0.20188697867050315,0.6417735052204171,-0.31238861476066243,-0.20801657559484915,-0.8592387386801333,-0.8399553138718003,1.0459782910922186,0.45807511944402896
1.0,-0.8159440508441871,-0.269455478166089,1.5111355087582767,-0.3071962804520851,-0.220623906724168,0.8188760747658842,-0.27154138212653983,0.3802495840717268,0.6417735052204171,-0.31238861476066243,-0.1939274823426087,-0.8592387386801333,-0.8399553138718003,1.0022703743231172,0.31493885112943276
1.0,-0.7999788441751624,-0.269455478166089,1.7742955524738115,0.24397472266300732,-0.220623906724168,0.7935573868324967,-0.27154138212653983,0.07137775520619326,0.6417735052204171,-0.31238861476066243,-0.1941631045685443,-0.8592387386801333,-0.8399553138718003,0.947635478361741,0.13601851573618762
1.0,-0.79199624084065,-0.269455478166089,1.3969339803534222,-0.3401184717340626,-0.220623906724168,0.7682386988991091,-0.27154138212653983,-0.07653269805335797,0.5954185113479481,-0.31238861476066243,-0.2066658896758435,-0.8592387386801333,-0.8399553138718003,0.9203180303810525,0.10023444865753872
1.0,-1.2869176475804174,-0.269455478166089,1.2479754650427424,0.14319089737728172,-0.220623906724168,0.7429200109657216,-0.27154138212653983,-0.08088300550216859,0.5954185113479481,-0.31238861476066243,-0.19464124860478638,-0.8592387386801333,-0.8399553138718003,0.9093910511887772,0.13601851573618762
1.0,0.6688201693751147,-0.2611780548520823,-1.0310898192106626,-0.3833753108928927,-0.220623906724168,-0.1888077049829391,-0.2654007090629122,-1.9080121340025076,-0.28532637222896334,0.01925717679918461,-0.1950830775446892,0.16298181152903338,0.10580420681105236,-0.8990240051327941,-2.082593643140052
1.0,0.7007505827131643,-0.2611780548520823,-0.9938501903829924,-0.26697768875575617,-0.21784688474759473,-0.2191901305030042,-0.25926003599928454,1.3851706047469137,-0.09990639673908724,0.01925717679918461,-0.19530278529720946,0.16298181152903338,0.10580420681105236,-0.9154144739212072,-2.082593643140052
1.0,0.7566288060547509,-0.2611780548520823,-0.996332832304837,-0.2739308131533631,-0.15030574310308054,-0.24957255602306894,-0.25926003599928454,1.3025147632195169,-0.14626139061155627,-0.013907402356800122,-0.19552287635997256,0.16298181152903338,0.1272987413720262,-0.937268432305758,-2.082593643140052
1.0,0.7965418227273128,-0.2611780548520823,-1.028607177288818,-0.3858619541711191,-0.21576411826516478,-0.2748912439564565,-0.25926003599928454,1.1981073844480694,0.13186857262325788,0.11875091426713874,-0.1957393472704423,0.16298181152903338,0.1272987413720262,-0.986439838670997,-2.225729911454648
1.0,0.8364548393998746,-0.2611780548520823,-1.0161939676795944,-0.2908277480030958,-0.21992965123002467,-0.30020993188984396,-0.25926003599928454,1.2546613812826033,0.17822356649572688,0.18508007257910813,-0.19594933030013517,0.16298181152903338,0.14879327593300004,-1.0410747346323739,-2.368866179769244
1.0,0.8843504594069489,-0.2611780548520823,-1.003780758070371,-0.2966439038225098,-0.21586329762147097,-0.32552861982323167,-0.25926003599928454,1.0501969311885175,0.2245785603681959,0.20166236215710048,-0.20684473939581316,0.18473118493773916,0.14879327593300004,-1.0683921826130622,-2.4404343139265423
1.0,0.9641764927520726,-0.2611780548520823,-1.003780758070371,-0.29977037725743,-0.2064412587723831,-0.3457835701699416,-0.25926003599928454,1.106750928023052,0.2245785603681959,0.21824465173509278,-0.19634984691386623,0.18473118493773916,0.14879327593300004,-1.1175635889783015,-2.5477865151624894
1.0,1.0200547160936593,-0.2611780548520823,-1.0137113257577497,-0.3855725125856945,-0.2182436021728195,-1.733247668919578,-0.25926003599928454,0.7674269470158462,0.17822356649572688,0.25140923089107753,-0.2079058273280224,0.20648055834644477,0.1702878104939741,-1.177661974535816,-2.7267068505557344
1.0,-0.11347495740709808,-0.21979093828204868,0.3442938054912832,0.22134094297955406,-0.220623906724168,1.0011706278862744,-0.22855667068114632,-0.6855757408868046,0.31728854811313395,-0.27922403560467773,-0.205962274036763,-0.3372537768711971,-0.36707555353037397,0.4395309459209365,0.38650698528673055
1.0,-0.08952714740356095,-0.21979093828204868,0.3467764474131278,-0.3419871882338209,-0.220623906724168,0.9454695144328218,-0.22855667068114632,-0.798683734555873,-0.05355140286661822,-0.27922403560467773,-0.18984263026481632,-0.3372537768711971,-0.36707555353037397,0.4231404771325235,0.38650698528673055
1.0,0.046177109283149435,-0.21979093828204868,0.3467764474131278,0.08992865209525745,-0.220623906724168,0.8948321385660467,-0.22855667068114632,-0.7377794302725286,0.03915858487831982,-0.2626417460266854,-0.20639312894638034,-0.3372537768711971,-0.36707555353037397,0.40675000834411046,0.35072291820808166
1.0,-1.215074217569806,-0.21979093828204868,0.3418111635694386,0.08234177780213846,-0.22042554801155562,0.8391310251125945,-0.22855667068114632,-0.75518066006777,-0.007196408994149198,-0.21289487729270834,-0.2078511275367029,-0.3372537768711971,-0.36707555353037397,0.3903595395556974,0.31493885112943276
1.0,-0.017683717392949567,-0.21979093828204868,0.36912022470972977,-0.01956849684654143,-0.220623906724168,0.7834299116591419,-0.22241599761751868,-0.5898689770129774,0.17822356649572688,-0.1797302981367236,-0.06751429126532388,-0.3372537768711971,-0.34558101896940013,0.3575786019788713,0.27915478405078387
1.0,-0.08952714740356095,-0.21979093828204868,0.3765681504752639,-0.06316654261936135,-0.220623906724168,0.7327925357923668,-0.22241599761751868,-0.6725248185403735,-0.09990639673908724,-0.12998342940274657,-0.06936308174655012,-0.3155044034624914,-0.34558101896940013,0.34665162278659595,0.27915478405078387
1.0,-0.05759673406551145,-0.21979093828204868,0.3939466439281766,-0.36952446612389345,-0.220623906724168,0.6770914223389142,-0.22241599761751868,-0.7638812749653904,-0.09990639673908724,-0.09681885024676189,-0.19435211910828679,-0.3155044034624914,-0.34558101896940013,0.3302611539981829,0.24337071697213494
1.0,-0.03364892406197432,-0.21979093828204868,0.3765681504752639,-0.3548946883041708,-0.220623906724168,-1.6572916051194153,-0.22241599761751868,-0.7029769706820459,0.03915858487831982,-0.06365427109077715,-0.1944841339952528,-0.3155044034624914,-0.3240864844084262,0.29201672682521973,0.2075866498934854
1.0,0.07810752262119894,-0.21151351496804197,0.41380777930293394,-0.1967471718426803,-0.220623906724168,0.565689195432009,-0.22241599761751868,-0.7029769706820459,0.2245785603681959,-0.03048969193479245,-0.07499092791184386,-0.2937550300537857,-0.3240864844084262,0.24830881005611824,0.1718025828148365
1.0,-1.1192829775556574,-0.21151351496804197,0.2921583251325452,-0.23269043209077317,-0.220623906724168,0.5099880819785567,-0.22241599761751868,-0.7377794302725286,0.13186857262325788,0.002674887221192244,-0.0768900456082862,-0.2937550300537857,-0.3240864844084262,0.1991374036908791,0.1718025828148365
1.0,0.36548124266364446,-0.21151351496804197,0.15561301943108855,-0.2936023939141131,-0.220623906724168,0.45935070611178164,-0.22241599761751868,-0.7290788153749077,-0.23897137835649432,0.01925717679918461,-0.19507123751718844,-0.27200565664508003,-0.30259194984745225,0.18821042449860373,0.13601851573618762
1.0,-1.1671785975627316,-0.21151351496804197,0.44359948236506996,-0.23082666739668808,-0.220623906724168,0.40364959265832906,-0.22241599761751868,-0.18529038427361624,-0.23897137835649432,0.05242175595516927,-0.19530153598975136,-0.27200565664508003,-0.30259194984745225,0.18274693490246605,0.10023444865753872
1.0,0.16591615930083506,-0.21151351496804197,0.4709085435053612,-0.39478115146567866,-0.220623906724168,0.353012216791554,-0.22241599761751868,-0.07218239060454772,-0.09990639673908724,0.06900404553316164,-0.08264368851660671,-0.25025628323637433,-0.2810974152864783,0.15542948692177766,0.06445038157888983
1.0,0.1579335559663227,-0.21151351496804197,0.3964292858500212,-0.20409985453062235,-0.20941663946156872,0.30237484092477895,-0.21627532455389104,-0.15918853958075443,-0.5634563354637775,0.085586335111154,-0.08456249700219003,-0.22850690982766875,-0.2810974152864783,0.13357552853722693,0.06445038157888983
1.0,0.06214231595217419,-0.21151351496804197,0.5081481723330313,-0.37196942637276886,-0.19553152957870237,0.25173746505800393,-0.21627532455389104,-0.024329008667633933,-0.28532637222896334,0.085586335111154,-0.08647200666521579,-0.22850690982766875,-0.25960288072550436,0.1062580805565385,0.028666314500240292
1.0,-0.3769008674460065,-0.21979093828204868,-0.17706099809609696,-0.3524528137452141,-0.220623906724168,0.7783661740724643,-0.22855667068114632,1.3938712196445342,-0.05355140286661822,-0.31238861476066243,-0.1854158796470946,-0.7939906184540162,-0.8184607793108264,0.5761181858243786,0.6727795219159229
1.0,-0.3769008674460065,-0.21979093828204868,-0.18947420770532025,-0.36381791793329865,-0.220623906724168,0.7429200109657216,-0.22241599761751868,0.5803637267170021,0.13186857262325788,-0.31238861476066243,0.014309129097253057,-0.7722412450453107,-0.8184607793108264,0.5105563106707264,0.45807511944402896
1.0,-0.3290052474389322,-0.21151351496804197,-0.15223457887765027,-0.3736249718891766,-0.21348299307012245,0.7074738478589793,-0.22241599761751868,0.22798882336336534,0.13186857262325788,-0.31238861476066243,0.010875222991841078,-0.7722412450453107,-0.7969662447498524,0.4668483939016249,0.42229105236538006
1.0,-0.2970748341008827,-0.21151351496804197,-0.13485608542473754,-0.20141762727268236,-0.1951348121534776,0.6720276847522366,-0.22241599761751868,-0.015628393770013453,0.17822356649572688,-0.31238861476066243,0.007435212315895131,-0.7722412450453107,-0.7969662447498524,0.4286039667286612,0.38650698528673055
1.0,-0.27312702409734557,-0.21151351496804197,-0.1447866531121162,-0.18823322757532607,-0.220623906724168,-1.6421003923593827,-0.22241599761751868,-0.024329008667633933,0.31728854811313395,-0.31238861476066243,-0.18683047899992333,-0.7722412450453107,-0.7969662447498524,0.3903595395556974,0.35072291820808166
1.0,-0.24917921409380847,-0.21151351496804197,-0.16464778848687356,-0.23701059829584945,-0.220623906724168,-1.6775465554661253,-0.22241599761751868,-0.16353884702956467,0.456353529730541,-0.31238861476066243,0.0005344922108903803,-0.7722412450453107,-0.7969662447498524,0.3848960499595597,0.35072291820808166
1.0,-0.2332140074247837,-0.21151351496804197,-0.19195684962716497,-0.2848947732339698,-0.2205247273678618,0.565689195432009,-0.21627532455389104,-0.128736387439082,0.5490635174754791,-0.31238861476066243,-0.002925422204331441,-0.7722412450453107,-0.7969662447498524,0.363042091575009,0.31493885112943276
1.0,-1.2310394242388307,-0.21151351496804197,-0.22423119461114563,-0.386291289077192,-0.220623906724168,0.5302430323252667,-0.21627532455389104,-0.00692777887239259,0.5490635174754791,-0.2958063251826701,-0.18779608009164075,-0.7504918716366049,-0.7754717101888786,0.35211511238273363,0.27915478405078387
1.0,-0.19330099075222182,-0.20323609165403522,-0.25154025575143696,-0.3865556014281085,-0.220623906724168,0.494796869218524,-0.21627532455389104,-0.041730238462875276,0.5490635174754791,-0.27922403560467773,-0.1882035956664724,-0.7504918716366049,-0.7754717101888786,0.3357246435943206,0.24337071697213494
1.0,-0.1374227674106352,-0.20323609165403522,-0.2465749719077476,-0.3871507365735597,-0.220623906724168,0.45935070611178164,-0.21627532455389104,-0.03737993101406504,0.363643541985603,-0.27922403560467773,-0.013038125980824877,-0.7504918716366049,-0.7754717101888786,0.30840719561363217,0.24337071697213494
1.0,-0.16137057741417232,-0.20323609165403522,-0.2192659107674563,-0.3881253036695045,-0.220623906724168,0.423904543005039,-0.21627532455389104,0.11488082969429642,0.17822356649572688,-0.27922403560467773,-0.18873030653014872,-0.7287424982278993,-0.7754717101888786,0.2756262580368067,0.2075866498934854
1.0,-0.1374227674106352,-0.20323609165403522,-0.20933534308007762,-0.38705483501577126,-0.220623906724168,0.3884583798982963,-0.2101346514902634,0.21928820846574448,0.13186857262325788,-0.27922403560467773,-0.1891659457194636,-0.7287424982278993,-0.7539771756279047,0.25923578924839363,0.1718025828148365
1.0,-0.08952714740356095,-0.20323609165403522,-0.16216514656502895,-0.2908912374354041,-0.220623906724168,0.353012216791554,-0.2101346514902634,-0.5811683621153565,0.17822356649572688,-0.27922403560467773,-0.20783791043166308,-0.7287424982278993,-0.7539771756279047,0.23738183086384287,0.13601851573618762
1.0,-0.08154454406904857,-0.1949586683400285,-0.10009909851891226,-0.389143367007717,-0.22042554801155562,0.3125023160981337,-0.2101346514902634,-0.9117917282249418,0.2245785603681959,-0.27922403560467773,-0.025566379924258843,-0.7069931248191935,-0.7324826410669307,0.21006438288315446,0.10023444865753872
1.0,-0.04163152739648669,-0.1949586683400285,-0.13485608542473754,-0.34957624658852077,-0.220623906724168,0.2770561529913914,-0.20399397842663575,-1.1206064857678377,0.13186857262325788,-0.27922403560467773,-0.028748692543617303,-0.7069931248191935,-0.7324826410669307,0.1991374036908791,0.10023444865753872
1.0,0.10205533262473607,-0.25290063153807557,-0.4998044479359037,-0.01890465203693116,-0.220623906724168,0.8745771882193368,-0.25926003599928454,0.35414773937886457,0.456353529730541,-0.2958063251826701,-0.11886077100713749,-0.7069931248191935,-0.7109881065059568,0.24284532045998056,0.38650698528673055
1.0,0.1260031426282732,-0.25290063153807557,-0.5246308671543504,-0.025746951585571616,-0.220623906724168,0.8391310251125945,-0.25926003599928454,0.4324532734574508,0.363643541985603,-0.2958063251826701,-0.19914882089704272,-0.7069931248191935,-0.7109881065059568,0.23738183086384287,0.38650698528673055
1.0,0.10205533262473607,-0.25290063153807557,-0.5097350156232824,-0.06095300800561246,-0.220623906724168,0.8087485995925294,-0.25926003599928454,0.32369558723719255,0.363643541985603,-0.27922403560467773,-0.11971176233624854,-0.7069931248191935,-0.7109881065059568,0.21006438288315446,0.38650698528673055
1.0,0.22977698597693408,-0.25290063153807557,-0.5370440767635737,-0.08511719149765251,-0.220623906724168,0.7733024364857867,-0.25926003599928454,0.37154896917410596,0.2245785603681959,-0.27922403560467773,-0.19924139741902414,-0.6852437514104879,-0.7109881065059568,0.18821042449860373,0.31493885112943276
1.0,0.18188136596985982,-0.25290063153807557,-0.5395267186854183,-0.13054169716244643,-0.220623906724168,0.7429200109657216,-0.25926003599928454,0.4150520436622095,0.2245785603681959,-0.27922403560467773,-0.1205155781121401,-0.6852437514104879,-0.7109881065059568,0.16635646611405303,0.27915478405078387
1.0,-1.1591959942282193,-0.25290063153807557,-0.49235652217036974,-0.16065297531833395,-0.220623906724168,0.7074738478589793,-0.25926003599928454,0.3802495840717268,0.31728854811313395,-0.27922403560467773,-0.1209038571914519,-0.6852437514104879,-0.7109881065059568,0.16635646611405303,0.24337071697213494
1.0,0.20582917597339695,-0.25290063153807557,-0.46008217718638894,-0.3667570295038557,-0.220623906724168,0.6720276847522366,-0.2531193629356569,0.11053052224548618,0.6417735052204171,-0.27922403560467773,-0.20716491702198206,-0.6634943780017822,-0.6894935719449828,0.14996599732563998,0.45807511944402896
1.0,-1.1591959942282193,-0.25290063153807557,-0.422842548358719,-0.36769964652124454,-0.220623906724168,-1.6370366547727053,-0.2531193629356569,0.15838390418239998,0.6881284990928861,-0.27922403560467773,-0.19832970110478926,-0.6634943780017822,-0.6894935719449828,0.1390390181333646,0.27915478405078387
1.0,0.34153343266010733,-0.24462320822406883,-0.437738399889787,-0.36460422544853216,-0.220623906724168,-1.6724828178794477,-0.2531193629356569,0.3149949723395717,0.5490635174754791,-0.2958063251826701,-0.19871296875759292,-0.6634943780017822,-0.6894935719449828,0.1062580805565385,0.27915478405078387
1.0,0.35749863932913206,-0.24462320822406883,-0.437738399889787,-0.14691048281042096,-0.220623906724168,0.5707529330186866,-0.2531193629356569,0.5368606522288989,0.2245785603681959,-0.2958063251826701,-0.19910361868174,-0.6417450045930766,-0.667999037384009,0.06801365338357473,0.2075866498934854
1.0,0.37346384599815685,-0.24462320822406883,-0.40546405490580634,-0.17079003675436777,-0.220623906724168,0.5302430323252667,-0.2531193629356569,0.5847140341658122,-3.483820949429326,-0.27922403560467773,-0.20793659152417848,-0.6417450045930766,-0.667999037384009,0.02430573661447327,0.10023444865753872
1.0,-1.111300374221145,-0.24462320822406883,-0.35581121646891295,-0.16992094678902514,-0.220623906724168,0.4897331316318464,-0.24697868987202923,0.7195735650789328,0.456353529730541,-0.27922403560467773,-0.12325682841208141,-0.6199956311843708,-0.6465045028230351,-0.01940218015462819,-0.042901819657057506
1.0,-1.151213390893707,-0.24462320822406883,-0.3880855614528936,-0.38055941907757235,-0.220623906724168,0.44922323093842653,-0.24697868987202923,0.8457324810944324,-0.14626139061155627,-0.2626417460266854,-0.2071890229772534,-0.6199956311843708,-0.6465045028230351,-0.05764660732759197,-0.1144699538143553
1.0,0.4053942593362063,-0.2363457849100621,-0.41042933874949566,-0.2086022453103533,-0.22042554801155562,0.4087133302450066,-0.24697868987202923,0.9762417045587419,0.363643541985603,-0.2626417460266854,-0.1995720947818574,-0.5982462577756652,-0.6250099682620611,-0.09042754490441807,-0.18603808797165372
1.0,0.397411656001694,-0.2363457849100621,-0.43277311604609764,-0.19634124269514874,-0.220623906724168,0.3631396919649088,-0.2408380168084016,0.9631907822123112,0.6881284990928861,-0.2626417460266854,-0.12473199078327739,-0.5982462577756652,-0.6250099682620611,-0.13413546167351953,-0.2933902892076004
1.0,-1.0873525642176078,-0.24462320822406883,-1.1229475703189153,-0.38981657388534213,-0.21933457509218757,-0.7154364139973994,-0.24697868987202923,-0.9378935729178038,-3.808305906536609,0.4006498370930087,-0.1919987077907118,0.793713640381498,0.75064024364027,-0.2707227015769616,-1.0448556978592305
1.0,0.9402286827485355,-0.21979093828204868,-0.9715064130863904,-0.3855093225456917,-0.21586329762147097,-1.0952167329982123,-0.22241599761751868,-1.0248997218940104,0.5490635174754791,-0.21289487729270834,-0.2016802017406964,0.8589617606076152,0.8151238473231915,-1.2377603600933302,-2.5477865151624894
1.0,1.036019922762684,-0.21979093828204868,-0.9739890550082352,-0.38756909959373576,-0.2155657595525524,-1.1205354209315999,-0.21627532455389104,-1.1815107900511823,-3.483820949429326,-0.1797302981367236,-0.20740834741953085,0.8807111340163208,0.8366183818841658,-1.2432238496894679,-2.5120024480838405
1.0,1.1397937661113449,-0.21979093828204868,-0.9690237711645459,-0.39654292972032434,-0.21249119950706055,-1.1458541088649874,-0.21627532455389104,-1.1554089453583205,0.363643541985603,-0.16314800855873127,-0.20190926510247686,0.9024605074250264,0.8581129164451397,-1.2541508288817431,-2.476218381005191
1.0,1.227602402790981,-0.21979093828204868,-1.003780758070371,-0.390748543490225,-0.220623906724168,-1.1661090592116974,-0.21627532455389104,-0.9857469548547174,0.456353529730541,-0.14656571898073892,-0.14794341352126644,0.924209880833732,0.9011019855670873,-1.2322968704971924,-2.476218381005191
1.0,1.2834806261325677,-0.21979093828204868,-0.8200652558538658,-0.3909429281551047,-0.21516904212732765,-1.1863640095584074,-0.21627532455389104,-1.1597592528071308,0.31728854811313395,-0.11340113982475421,-0.1490692666878384,0.9459592542424375,0.9225965201280611,-1.2377603600933302,-2.4404343139265423
1.0,1.3393588494741542,-0.21151351496804197,-0.8846139458218272,-0.3914098433913197,-0.2079289491169759,-1.2066189599051174,-0.21627532455389104,-1.1554089453583205,0.456353529730541,-0.09681885024676189,-0.2014079236982057,0.9677086276511436,0.9440910546890354,-1.2377603600933302,-2.4404343139265423
1.0,-1.071387357548583,-0.21151351496804197,-0.8597875266033804,-0.39455877264905653,-0.21873949895435044,-1.2268739102518276,-0.21627532455389104,-1.2989690911690612,0.5490635174754791,-0.06365427109077715,-0.20746920856808695,0.9894580010598492,0.9870801238109831,-3.45047364652909,-2.404650246847893
1.0,1.3872544694812285,-0.21151351496804197,-0.9665411292427011,-0.3916041489180122,-0.2182436021728195,-1.2420651230118598,-0.2101346514902634,-1.2250138645392856,0.6417735052204171,-0.03048969193479245,-0.1532531547750377,1.0329567478772603,1.008574658371957,-3.45047364652909,-2.5477865151624894
1.0,1.3952370728157408,-0.21151351496804197,-0.9864022646174585,-0.3935072496904156,-0.1833324687530412,-1.2572563357718924,-0.2101346514902634,-1.0684027963821137,0.409998535858072,-0.013907402356800122,-0.15496183826417154,1.0547061212859659,1.0300691929329309,-3.45047364652909,-2.655138716398436
1.0,1.3952370728157408,-0.21151351496804197,-0.9193709327276525,-0.39703876760255,-0.1750014028233214,-1.2673838109452473,-0.2101346514902634,-0.7638812749653904,-3.483820949429326,-0.013907402356800122,-0.1567169164893635,1.0982048681033776,1.073058262054879,-3.45047364652909,-2.7624909176343833
1.0,-0.3689182641114941,-0.269455478166089,-1.1229475703189153,1.1378314857647458,-0.220623906724168,1.077126691686437,-0.27154138212653983,0.18448574887526178,0.409998535858072,-0.31238861476066243,-0.18937060499578384,-0.6417450045930766,-0.6465045028230351,1.2481274061493128,1.5673811988821487
1.0,-0.3290052474389322,-0.269455478166089,-1.1229475703189153,-0.24886741026767065,-0.22042554801155562,1.056871741339727,-0.27154138212653983,0.22798882336336534,0.456353529730541,-0.31238861476066243,-0.18932159807140417,-0.6417450045930766,-0.6465045028230351,1.226273447764762,1.5673811988821487
